6	9	7.3e-6	4.0e-6	3.4e-6	8.5e-6
6	10	7.6e-6	3.9e-6	5.6e-6	3.4e-6
7	1	6.6e-6	3.5e-6	4.0e-6	2.5e-6
7	2	7.1e-6	3.1e-6	3.3e-6	3.6e-6
7	3	5.4e-6	2.2e-6	3.5e-6	1.8e-6
7	4	1.15e-5	6.4e-6	4.0e-6	3.5e-6
7	5	6.0e-6	3.2e-6	2.4e-6	1.6e-6
7	6	3.8e-6	2.9e-6	2.3e-6	2.2e-6
7	7	3.0e-6	3.1e-6	2.7e-6	3.0e-6
7	8	4.6e-6	2.0e-6	2.6e-6	3.0e-6
7	9	1.04e-5	5.1e-6	4.2e-6	4.1e-6
7	10	4.1e-6	3.5e-6	2.6e-6	4.8e-6
8	1	5.3e-6	3.5e-6	3.7e-6	3.7e-6
8	2	3.7e-6	3.4e-6	1.9e-6	2.4e-6
8	3	4.9e-6	2.4e-6	3.8e-6	1.9e-6
8	4	4.8e-6	2.5e-6	6.2e-6	2.4e-6
8	5	2.7e-6	2.5e-6	2.5e-6	2.3e-6
8	6	3.7e-6	2.6e-6	2.8e-6	1.6e-6
8	7	3.1e-6	4.1e-6	3.1e-6	3.0e-6
8	8	5.0e-6	2.0e-6	1.8e-6	3.7e-6
8	9	4.6e-6	3.1e-6	2.6e-6	1.7e-6
8	10	4.5e-6	2.5e-6	4.3e-6	1.02e-5
9	1	3.0e-6	5.1e-6	2.5e-6	2.4e-6
9	2	5.0e-6	2.5e-6	1.8e-6	2.4e-6
9	3	7.5e-6	6.3e-6	2.8e-6	3.4e-6
9	4	9.5e-6	3.5e-6	6.9e-6	3.1e-6
9	5	1.03e-5	6.7e-6	2.5e-6	1.7e-6
9	6	6.3e-6	2.6e-6	3.1e-6	1.8e-6
9	7	4.0e-6	3.0e-6	1.6e-6	2.7e-6
9	8	7.0e-6	2.1e-6	2.5e-6	2.4e-6
9	9	3.7e-6	2.8e-6	1.6e-6	2.6e-6
9	10	2.9e-6	2.5e-6	2.3e-6	1.6e-6
10	1	4.0e-6	2.4e-6	1.5e-6	2.2e-6
10	2	4.8e-6	2.9e-6	2.3e-6	2.1e-6
10	3	4.5e-6	2.0e-6	2.6e-6	2.4e-6
10	4	3.3e-6	2.6e-6	1.5e-6	1.6e-6
10	5	3.7e-6	2.9e-6	2.3e-6	1.7e-6
10	6	4.6e-6	1.7e-6	2.2e-6	2.2e-6
10	7	3.5e-6	2.4e-6	2.2e-6	1.6e-6
10	8	4.5e-6	1.8e-6	2.3e-6	2.3e-6
10	9	4.4e-6	1.7e-6	1.6e-6	4.2e-6
10	10	4.1e-6	1.9e-6	3.3e-6	1.7e-6
